Entity;Type;Link;latitude;longitude;geocode_query;geocode_status;Subfolder;SourceFileStem;distance_to_dresden_km
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;172;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;173;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;174;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;175;0.13293315314514328
DRESDEN;Location;https://en.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;DRESDEN;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;178;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;179;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;180;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;181;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;182;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;183;0.13293315314514328
DRESDEN;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;DRESDEN;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;184;0.13293315314514328
DRESDEN;Location;https://en.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;DRESDEN;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;185;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;186;0.13293315314514328
DRESDEN;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;DRESDEN;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;188;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;189;0.13293315314514328
DRESDEN;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;DRESDEN;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;190;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;191;0.13293315314514328
DRESDEN;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;DRESDEN;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;192;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;193;0.13293315314514328
DRESDEN;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;DRESDEN;ok;013_1738_Briefe,_welche_das_Merkwürdigste_von_seinen_Reisen_und_die_Eigenschaften_derjenigen_Personen,_woraus;194;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;014_1739_Eines_berühmten_Cavaliers_aus_Schlesien,_Curieuse_Reisen_durch_Europa,_in_welcher_allerhand_Merckwür;00000433.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1052;0.13293315314514328
Stadt Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0036169;13.8251491;Stadt Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1053;8.050366948484427
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1053;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1054;0.13293315314514328
Alt‑Dresden;Location;https://de.wikipedia.org/wiki/Altstadt_Dresden;51.049818;13.6989222;Alt‑Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1054;2.68345501748464
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1055;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1056;0.13293315314514328
Dresden;Location;https://en.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1057;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1058;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1059;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1060;0.13293315314514328
Zwinger;Location;https://de.wikipedia.org/wiki/Zwinger_(Dresden);51.0530296;13.7349775;Zwinger;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1060;0.33444218636878353
Dresden;Place;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1062;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1063;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1064;0.13293315314514328
Zwinger;Location;https://de.wikipedia.org/wiki/Zwinger_(Dresden);51.0530296;13.7349775;Zwinger;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1064;0.33444218636878353
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1065;0.13293315314514328
Pirna;Location;https://de.wikipedia.org/wiki/Pirna;50.9616923;13.9386643;Pirna;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1065;17.198782687222987
Dresden;Location;https://en.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1066;0.13293315314514328
Stadt Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0036169;13.8251491;Stadt Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1067;8.050366948484427
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1068;0.13293315314514328
Stadt Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0036169;13.8251491;Stadt Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1069;8.050366948484427
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1070;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1071;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1072;0.13293315314514328
Stadt Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0036169;13.8251491;Stadt Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1073;8.050366948484427
Dresden;Location;https://en.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1074;0.13293315314514328
Stadt Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0036169;13.8251491;Stadt Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1075;8.050366948484427
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1076;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1077;0.13293315314514328
Zwinger;Location;https://de.wikipedia.org/wiki/Zwinger_(Dresden);51.0530296;13.7349775;Zwinger;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1077;0.33444218636878353
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1078;0.13293315314514328
Königl. Lust‑Schlosse;Location;https://de.wikipedia.org/wiki/Schloss_Pillnitz;51.0087637;13.8688717;Schloss Pillnitz;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1078;10.300291033070446
Stadt Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0036169;13.8251491;Stadt Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1079;8.050366948484427
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1080;0.13293315314514328
Stadt Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0036169;13.8251491;Stadt Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1080;8.050366948484427
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1081;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1082;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1083;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1084;0.13293315314514328
Arsenal (Dresden);Location;https://de.wikipedia.org/wiki/Arsenal_(Dresden);51.0768948;13.7595723;Arsenal (Dresden);ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1084;3.3319496779741935
Japanisches Palais;Location;https://de.wikipedia.org/wiki/Japanisches_Palais;51.0598716;13.737341;Japanisches Palais;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1084;1.053199220547425
Alt‑Dresden;Location;https://de.wikipedia.org/wiki/Altstadt_(Dresden);51.049818;13.6989222;Alt‑Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1084;2.68345501748464
Neustadt an der Elbe;Location;https://de.wikipedia.org/wiki/Neustadt_an_der_Elbe;51.0581166;13.7531252;Neustadt an der Elbe;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1084;1.3999017913835978
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1085;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1086;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1087;0.13293315314514328
Japanisches Palais (Japanischer Palast);Location;https://de.wikipedia.org/wiki/Japanisches_Palais;51.0598716;13.737341;Japanisches Palais;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1087;1.053199220547425
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1088;0.13293315314514328
Stadt Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0036169;13.8251491;Stadt Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1088;8.050366948484427
Kirche S. Sophie;Location;https://de.wikipedia.org/wiki/St._Sophienkirche_(Dresden);51.0513752;13.7348664;Sophienkirche (Dresden);ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1088;0.20173271156536338
Garten der Orangerie;Location;https://de.wikipedia.org/wiki/Orangerie_(Dresden);51.0546701;13.7294663;Garten der Orangerie;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1088;0.7247557732718765
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1089;0.13293315314514328
Alt-Dresden;Location;https://de.wikipedia.org/wiki/Altstadt_(Dresden);51.049818;13.6989222;Alt-Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1089;2.68345501748464
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1090;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1091;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1092;0.13293315314514328
Alt‑Dresden;Location;https://de.wikipedia.org/wiki/Altstadt_(Dresden);51.049818;13.6989222;Alt‑Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1092;2.68345501748464
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1093;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1094;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1095;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1096;0.13293315314514328
Pirna;Location;https://de.wikipedia.org/wiki/Pirna;50.9616923;13.9386643;Pirna;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1096;17.198782687222987
Dippoldiswalde;Location;https://de.wikipedia.org/wiki/Dippoldiswalde;50.8950479;13.6633335;Dippoldiswalde;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1096;18.034042343892846
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen;1097;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;024_1777_Briefe_eines_jungen_Reisenden_durch_Liefland,_Kurland_und_Deutschland;180;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;024_1777_Briefe_eines_jungen_Reisenden_durch_Liefland,_Kurland_und_Deutschland;181;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;024_1777_Briefe_eines_jungen_Reisenden_durch_Liefland,_Kurland_und_Deutschland;182;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;025_1779_Briefe_eines_Engländers_auf_seiner_Reise_nach_Berlin,_Dresden,_Wien,_Haag,_Rom,_Neapolis_und_Ferney;30;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;025_1779_Briefe_eines_Engländers_auf_seiner_Reise_nach_Berlin,_Dresden,_Wien,_Haag,_Rom,_Neapolis_und_Ferney;31;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;025_1779_Briefe_eines_Engländers_auf_seiner_Reise_nach_Berlin,_Dresden,_Wien,_Haag,_Rom,_Neapolis_und_Ferney;32;0.13293315314514328
